"","latitude","longitude","deathdate","ptype","druginv","alcinv","accdate"
"115","39.32680556","-76.55302778","0","2","8","8","12202001"
"116","39.31438056","-76.58898611","0","5","8","0","11012001"
"117","39.31438056","-76.58898611","11012001","1","8","0","11012001"
"118","39.31438056","-76.58898611","0","1","8","0","11012001"
"119","39.29374444","-76.68736667","10122001","5","8","8","10122001"
"120","39.29374444","-76.68736667","0","1","8","0","10122001"
"121","39.29374444","-76.68736667","0","2","8","8","10122001"
"122","39.29374444","-76.68736667","0","2","8","8","10122001"
"123","39.280425","-76.62343611","0","1","8","8","9082001"
"124","39.280425","-76.62343611","0","2","8","8","9082001"
"125","39.280425","-76.62343611","0","2","8","8","9082001"
"126","39.280425","-76.62343611","9082001","2","8","8","9082001"
"127","39.35593056","-76.66706667","9202001","5","8","0","9202001"
"128","39.35593056","-76.66706667","0","1","8","0","9202001"
"129","39.31818333","-76.60943056","0","1","8","8","9302001"
"130","39.31818333","-76.60943056","9302001","1","8","8","9302001"
"131","39.31818333","-76.60943056","0","2","8","8","9302001"
"132","39.31818333","-76.60943056","9302001","2","8","8","9302001"
"133","39.31818333","-76.60943056","0","1","8","0","9302001"
"134","39.31428611","-76.58213333","4212001","5","8","8","4212001"
"135","39.31428611","-76.58213333","0","1","8","8","4212001"
