"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","E NORTH AVE &N WOLFE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T13:06:49.000","2015-05-09T13:06:49.000","BROADWAY EAST","Abated - Close SR","15-00356904","MD","CLOSED","2015-05-08T16:05:30.000","2015-05-08T16:05:00.000","21213",1,-87.9735577,41.9055261
"Dispatch Work Crew","6213  EASTBOURNE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T12:53:10.000","2015-05-09T12:53:10.000","BROENING MANOR","Abated - Close SR","15-00356851","MD","CLOSED","2015-05-07T17:30:38.000","2015-05-07T17:30:00.000","21224",1,-76.539147,39.27288
"Dispatch Work Crew","N EUTAW ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T12:47:11.000","2015-05-09T12:47:11.000","MADISON PARK","Abated - Close SR","15-00356820","MD","CLOSED","2015-05-07T17:19:49.000","2015-05-07T17:18:00.000","21201",1,-76.6213898,39.2967098
"Dispatch Work Crew","HILLEN RD &E NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T12:26:38.000","2015-05-09T12:26:38.000","MT PLEASANT PARK","Closed","15-00356706","MD","CLOSED","2015-05-08T00:46:55.000","2015-05-08T00:46:00.000","21239",1,-76.5816433,39.3595487
"Dispatch Work Crew","353 N FULTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T12:09:53.000","2015-05-09T12:09:53.000","FRANKLIN SQUARE","Abated - Close SR","15-00356634","MD","CLOSED","2015-05-07T17:18:05.000","2015-05-07T17:18:00.000","21223",1,-76.6454148,39.2927976
"Dispatch Work Crew","1831 E LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T11:54:45.000","2015-05-09T11:54:45.000","UPPER FELLS POINT","Abated - Close SR","15-00356543","MD","CLOSED","2015-05-08T13:48:59.000","2015-05-08T13:48:00.000","21231",1,-76.5907579,39.290315
"Dispatch Work Crew","2500  QUEEN ANNE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T11:49:35.000","2015-05-09T11:49:35.000","WINDSOR HILLS","Abated - Close SR","15-00356512","MD","CLOSED","2015-05-07T15:06:23.000","2015-05-07T15:03:00.000","21216",1,-76.686183,39.314481
"Dispatch Work Crew","5900  HILLEN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T11:44:42.000","2015-05-09T11:44:42.000","LOCH RAVEN","Abated - Close SR","15-00356481","MD","CLOSED","2015-05-08T15:53:22.000","2015-05-08T15:52:00.000","21239",1,-76.581644,39.360201
"Dispatch Work Crew","JOPLIN ST & BROWN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T11:43:53.000","2015-05-09T11:43:53.000","BROENING MANOR","Abated - Close SR","15-00356475","MD","CLOSED","2015-05-07T17:27:57.000","2015-05-07T17:27:00.000","21224",1,-93.3126514,45.900884
"Dispatch Work Crew","DANVILLE AVE & PUMPHREY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T11:42:47.000","2015-05-09T11:42:47.000","BROENING MANOR","Abated - Close SR","15-00356469","MD","CLOSED","2015-05-07T17:34:47.000","2015-05-07T17:33:00.000","21224",1,-84.669507,37.537841
"Dispatch Work Crew","1715 E 32ND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T11:30:07.000","2015-05-09T11:30:07.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00356409","MD","CLOSED","2015-05-07T18:00:48.000","2015-05-07T17:59:00.000","21218",1,-76.5913829,39.326588
"Dispatch Work Crew","1600  FLEET ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-07T10:59:46.000","2015-05-09T10:59:46.000","FELLS POINT","Abated - Close SR","15-00356325","MD","CLOSED","2015-05-07T13:24:50.000","2015-05-07T13:23:00.000","21231",1,-76.5952318,39.2844939
"Dispatch Work Crew","W LOMBARD ST &S EUTAW ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T21:25:02.000","2015-05-08T21:25:02.000","INNER HARBOR","Abated - Close SR","15-00355796","MD","CLOSED","2015-05-07T16:01:06.000","2015-05-07T16:00:00.000","21201",1,-90.6057627,41.5418402
"Dispatch Work Crew","6208  HILLTOP AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T20:54:36.000","2015-05-08T20:54:36.000","GLENHAM-BELFORD","Abated - Close SR","15-00355750","MD","CLOSED","2015-05-07T14:44:06.000","2015-05-07T14:43:00.000","21206",1,-76.544352,39.352206
"Dispatch Work Crew","SHAMROCK AVE & GREENHILL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T19:52:04.000","2015-05-08T19:52:04.000","PARKSIDE","Abated - Close SR","15-00355578","MD","CLOSED","2015-05-07T18:05:47.000","2015-05-07T18:05:00.000","21206",1,-95.9193781,42.7351986
"Dispatch Work Crew","5500  83  N","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T19:50:54.000","2015-05-08T19:50:54.000","SABINA-MATTFELDT","Abated - Close SR","15-00355576","MD","CLOSED","2015-05-08T17:25:57.000","2015-05-08T17:25:00.000","21209",1,-75.0857203,38.3324446
"Dispatch Work Crew","636 W LEXINGTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T18:51:40.000","2015-05-08T18:51:40.000","SETON HILL","Abated - Close SR","15-00355288","MD","CLOSED","2015-05-07T16:00:12.000","2015-05-07T16:00:00.000","21201",1,-76.6256507,39.2915859
"Dispatch Work Crew","6300  OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T18:46:30.000","2015-05-08T18:46:30.000","CHRISTOPHER","Abated - Close SR","15-00355262","MD","CLOSED","2015-05-06T18:51:54.000","2015-05-06T18:48:00.000","21214",1,-76.559172,39.362144
"Dispatch Work Crew","MCELDERRY ST &N WOLFE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T18:26:59.000","2015-05-08T18:26:59.000","DUNBAR-BROADWAY","Abated - Close SR","15-00355127","MD","CLOSED","2015-05-07T14:44:01.000","2015-05-07T14:43:00.000","21205",1,-76.5829415,39.2977123
"Dispatch Work Crew","3705  SEQUOIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T18:20:36.000","2015-05-08T18:20:36.000","CALLAWAY-GARRISON","Abated - Close SR","15-00355082","MD","CLOSED","2015-05-07T14:39:28.000","2015-05-07T14:38:00.000","21215",1,-76.67766,39.331117
"Dispatch Work Crew","410  WASHBURN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T18:06:13.000","2015-05-08T18:06:13.000","BROOKLYN","Abated - Close SR","15-00355022","MD","CLOSED","2015-05-08T17:50:22.000","2015-05-08T17:49:00.000","21225",1,-76.605445,39.234964
"Dispatch Work Crew","3310 N CALVERT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T17:42:06.000","2015-05-08T17:42:06.000","CHARLES VILLAGE","Closed","15-00354945","MD","CLOSED","2015-05-07T00:59:34.000","2015-05-07T00:59:00.000","21218",1,-76.615245,39.3288296
"Dispatch Work Crew","2710  RUECKERT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T16:50:33.000","2015-05-08T16:50:33.000","LAURAVILLE","Closed","15-00354711","MD","CLOSED","2015-05-07T00:57:33.000","2015-05-07T00:57:00.000","21214",1,-76.568297,39.350029
"Dispatch Work Crew","5200  HILLBURN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T16:47:26.000","2015-05-08T16:47:26.000","WALTHERSON","Closed","15-00354695","MD","CLOSED","2015-05-07T00:58:51.000","2015-05-07T00:58:00.000","21206",1,-76.557539,39.342695
"Dispatch Work Crew","5510  EDNA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T16:39:19.000","2015-05-08T16:39:19.000","GLENHAM-BELFORD","Abated - Close SR","15-00354653","MD","CLOSED","2015-05-07T14:38:20.000","2015-05-07T14:38:00.000","21214",1,-76.558797,39.3513016
"Dispatch Work Crew","GREENSPRING AVE & CYLBURN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T16:11:32.000","2015-05-08T16:11:32.000","LEVINDALE","Abated - Close SR","15-00354520","MD","CLOSED","2015-05-06T17:19:51.000","2015-05-06T17:19:00.000","21215",1,-76.6882923,39.3966579
"Dispatch Work Crew","357  YALE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T16:06:43.000","2015-05-08T16:06:43.000","IRVINGTON","Abated - Close SR","15-00354499","MD","CLOSED","2015-05-07T15:59:16.000","2015-05-07T15:58:00.000","21229",1,-76.685236,39.280026
"Dispatch Work Crew","E OLIVER ST &N LAKEWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T15:44:48.000","2015-05-08T15:44:48.000","BEREA","Closed","15-00354407","MD","CLOSED","2015-05-07T00:54:59.000","2015-05-07T00:54:00.000","21213",1,-76.5926644,39.30756
"Dispatch Work Crew","3812  DELVERNE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T15:12:22.000","2015-05-08T15:12:22.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00354248","MD","CLOSED","2015-05-08T15:54:55.000","2015-05-08T15:54:00.000","21218",1,-76.5984302,39.3345863
"Dispatch Work Crew","4321 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T15:11:15.000","2015-05-08T15:11:15.000","GUILFORD","Closed","15-00354242","MD","CLOSED","2015-05-07T00:53:35.000","2015-05-07T00:52:00.000","21218",1,-76.621131,39.341788
"Dispatch Work Crew","3900  BOARMAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T15:06:28.000","2015-05-08T15:06:28.000","CALLAWAY-GARRISON","Abated - Close SR","15-00354222","MD","CLOSED","2015-05-06T17:21:19.000","2015-05-06T17:21:00.000","21215",1,-76.6809789,39.334617
"Dispatch Work Crew","3900  OVERLEA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T14:27:51.000","2015-05-08T14:27:51.000","OVERLEA","Closed","15-00354047","MD","CLOSED","2015-05-07T00:56:16.000","2015-05-07T00:56:00.000","21206",1,-76.533047,39.358616
"Dispatch Work Crew","4104  ERDMAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T13:58:47.000","2015-05-08T13:58:47.000","BELAIR-EDISON","Abated - Close SR","15-00353894","MD","CLOSED","2015-05-07T14:40:42.000","2015-05-07T14:40:00.000","21213",1,-76.5674777,39.3138839
"Dispatch Work Crew","4202  CHARLCOTE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T13:18:13.000","2015-05-08T13:18:13.000","GUILFORD","Abated - Close SR","15-00353615","MD","CLOSED","2015-05-07T16:31:59.000","2015-05-07T16:31:00.000","21218",1,-76.618772,39.340116
"Dispatch Work Crew","RAMBLEWOOD RD & WILLOWTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:56:50.000","2015-05-08T12:56:50.000","LOCH RAVEN","Abated - Close SR","15-00353488","MD","CLOSED","2015-05-07T14:34:41.000","2015-05-07T14:34:00.000","21239",1,-82.825751,31.4120479
"Dispatch Work Crew","5817  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:53:49.000","2015-05-08T12:53:49.000","RAMBLEWOOD","Abated - Close SR","15-00353459","MD","CLOSED","2015-05-07T14:42:12.000","2015-05-07T14:42:00.000","21239",1,-76.593543,39.363539
"Dispatch Work Crew","4410  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:52:19.000","2015-05-08T12:52:19.000","WILSON PARK","Abated - Close SR","15-00353447","MD","CLOSED","2015-05-07T14:36:42.000","2015-05-07T14:36:00.000","21239",1,-76.5998415,39.3446915
"Dispatch Work Crew","921  JOH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:42:14.000","2015-05-08T12:42:14.000","OAKLEE","Abated - Close SR","15-00353337","MD","CLOSED","2015-05-06T18:54:44.000","2015-05-06T18:54:00.000","21229",1,-76.6840409,39.268524
"Dispatch Work Crew","MORAVIA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:34:57.000","2015-05-08T12:34:57.000","BEVERLY HILLS","Abated - Close SR","15-00353283","MD","CLOSED","2015-05-11T18:23:44.000","2015-05-11T18:23:00.000","21214",1,-76.5477562,39.3201996
"Dispatch Work Crew","E FAYETTE ST &N CONKLING ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:26:16.000","2015-05-08T12:26:16.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00353216","MD","CLOSED","2015-05-06T17:20:21.000","2015-05-06T17:19:00.000","21224",1,-79.722638,39.8973136
"Dispatch Work Crew","210 N WASHINGTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:11:36.000","2015-05-08T12:11:36.000","MIDDLE EAST","Abated - Close SR","15-00353067","MD","CLOSED","2015-05-06T16:25:31.000","2015-05-06T16:23:00.000","21231",1,-76.5894384,39.2956713
"Dispatch Work Crew","32 S WASHINGTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:11:22.000","2015-05-08T12:11:22.000","WASHINGTON HILL","Abated - Close SR","15-00353064","MD","CLOSED","2015-05-06T16:08:38.000","2015-05-06T16:00:00.000","21231",1,-76.5893278,39.2908534
"Dispatch Work Crew","600 N GRANTLEY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:11:18.000","2015-05-08T12:11:18.000","EDMONDSON VILLAGE","Abated - Close SR","15-00353063","MD","CLOSED","2015-05-06T18:53:45.000","2015-05-06T18:52:00.000","21229",1,-76.6774649,39.2944063
"Dispatch Work Crew","100 N HOWARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:09:42.000","2015-05-08T12:09:42.000","DOWNTOWN","Abated - Close SR","15-00353054","MD","CLOSED","2015-05-06T16:18:15.000","2015-05-06T16:17:00.000","21201",1,-76.619769,39.290583
"Dispatch Work Crew","3900  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T12:05:08.000","2015-05-08T12:05:08.000","GUILFORD","Abated - Close SR","15-00353022","MD","CLOSED","2015-05-06T17:32:19.000","2015-05-06T17:32:00.000","21218",1,-76.609842,39.336674
"Dispatch Work Crew","W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T11:41:42.000","2015-05-08T11:41:42.000","PENROSE/FAYETTE STREET OUTREACH","Abated - Close SR","15-00352918","MD","CLOSED","2015-05-06T19:03:40.000","2015-05-06T19:03:00.000","21223",1,-76.6405763,39.2940979
"Dispatch Work Crew","1600  COLE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T11:27:35.000","2015-05-08T11:27:35.000","NEW SOUTHWEST/MOUNT CLARE","Abated - Close SR","15-00352868","MD","CLOSED","2015-05-06T16:12:31.000","2015-05-06T16:00:00.000","21223",1,-76.6423985,39.2823533
"Dispatch Work Crew","THE ALAMEDA & EVESHAM AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T11:22:06.000","2015-05-08T11:22:06.000","RAMBLEWOOD","Abated - Close SR","15-00352854","MD","CLOSED","2015-05-06T16:29:43.000","2015-05-06T16:29:00.000","21239",1,-122.2416355,37.7652065
"Dispatch Work Crew","425  THORNFIELD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T11:06:44.000","2015-05-08T11:06:44.000","YALE HEIGHTS","Abated - Close SR","15-00352810","MD","CLOSED","2015-05-06T18:52:01.000","2015-05-06T18:51:00.000","21229",1,-76.6923438,39.2770088
"Dispatch Work Crew","6105  BELAIR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T10:48:39.000","2015-05-08T10:48:39.000","CEDMONT","Abated - Close SR","15-00352762","MD","CLOSED","2015-05-06T17:28:01.000","2015-05-06T17:27:00.000","21206",1,-76.537063,39.3491009
"Dispatch Work Crew","CEDONIA AVE & ARIZONA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T10:09:15.000","2015-05-08T10:09:15.000","FRANKFORD","Abated - Close SR","15-00352694","MD","CLOSED","2015-05-07T16:50:32.000","2015-05-07T16:50:00.000","21206",1,-76.5326814,39.3443222
"Dispatch Work Crew","BELAIR RD & MARLUTH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T10:08:26.000","2015-05-08T10:08:26.000","ROSEMONT EAST","Abated - Close SR","15-00352693","MD","CLOSED","2015-05-06T17:25:44.000","2015-05-06T17:25:00.000","21206",1,-76.4688967,39.4084423
"Dispatch Work Crew","2000 E 32ND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T04:07:45.000","2015-05-08T04:07:45.000","MONTEBELLO","Abated - Close SR","15-00352264","MD","CLOSED","2015-05-07T13:46:40.000","2015-05-07T13:45:00.000","21218",1,-76.5877581,39.3273953
"Dispatch Work Crew","2900 E LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-06T00:16:14.000","2015-05-08T00:16:14.000","BALTIMORE-LINWOOD","Abated - Close SR","15-00352089","MD","CLOSED","2015-05-06T14:14:06.000","2015-05-06T14:13:00.000","21224",1,-76.575585,39.29119
"Dispatch Work Crew","EASTERN AVE & PRESIDENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T23:46:47.000","2015-05-07T23:46:47.000","INNER HARBOR","Abated - Close SR","15-00352063","MD","CLOSED","2015-05-06T17:52:01.000","2015-05-06T17:51:00.000","21202",1,-71.130511,41.68958
"Dispatch Work Crew","500 N EDGEWOOD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T23:19:35.000","2015-05-07T23:19:35.000","ALLENDALE","Abated - Close SR","15-00351932","MD","CLOSED","2015-05-06T18:59:16.000","2015-05-06T18:58:00.000","21229",1,-76.675731,39.292825
"Dispatch Work Crew","2413  JAMES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T23:08:17.000","2015-05-07T23:08:17.000","MORRELL PARK","Abated - Close SR","15-00351925","MD","CLOSED","2015-05-06T17:07:14.000","2015-05-06T17:06:00.000","21230",1,-76.65265,39.267496
"Dispatch Work Crew","1400  BONSAL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T22:02:35.000","2015-05-07T22:02:35.000","MEDFORD","Abated - Close SR","15-00351745","MD","CLOSED","2015-05-06T13:43:36.000","2015-05-06T13:41:00.000","21224",1,-76.5449307,39.2777335
"Dispatch Work Crew","2700  WOODVIEW RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T21:32:59.000","2015-05-07T21:32:59.000","CHERRY HILL","Abated - Close SR","15-00351701","MD","CLOSED","2015-05-06T13:44:23.000","2015-05-06T13:43:00.000","21225",1,-76.6269781,39.2486408
"Dispatch Work Crew","1700  IMLA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T20:52:26.000","2015-05-07T20:52:26.000","BROENING MANOR","Abated - Close SR","15-00351539","MD","CLOSED","2015-05-06T13:34:21.000","2015-05-06T13:33:00.000","21224",1,-76.5377789,39.2731285
"Dispatch Work Crew","1816  LIGHT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T19:25:27.000","2015-05-07T19:25:27.000","SBIC","Abated - Close SR","15-00351191","MD","CLOSED","2015-05-06T16:29:50.000","2015-05-06T16:26:00.000","21230",1,-76.612089,39.269196
"Dispatch Work Crew","4219  ROLAND VIEW AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T18:33:12.000","2015-05-07T18:33:12.000","GREENSPRING","Abated - Close SR","15-00350970","MD","CLOSED","2015-05-06T15:35:26.000","2015-05-06T15:35:00.000","21215",1,-76.6593223,39.3393042
"Dispatch Work Crew","6802  MCCLEAN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T18:13:48.000","2015-05-07T18:13:48.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00350846","MD","CLOSED","2015-05-06T13:38:16.000","2015-05-06T13:38:00.000","21234",1,-76.569225,39.3696007
"Dispatch Work Crew","2017  KELLY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T17:43:20.000","2015-05-07T17:43:20.000","MOUNT WASHINGTON","Abated - Close SR","15-00350710","MD","CLOSED","2015-05-06T15:31:36.000","2015-05-06T15:31:00.000","21209",1,-76.660259,39.366248
"Dispatch Work Crew","1001 N PATTERSON PARK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T17:09:52.000","2015-05-07T17:09:52.000","MILTON-MONTFORD","Abated - Close SR","15-00350538","MD","CLOSED","2015-05-06T15:32:32.000","2015-05-06T15:30:00.000","21205",1,-76.5851507,39.3020089
"Dispatch Work Crew","NORTHWOOD DR & PENTRIDGE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T17:00:18.000","2015-05-07T17:00:18.000","NEW NORTHWOOD","Abated - Close SR","15-00350511","MD","CLOSED","2015-05-06T16:31:12.000","2015-05-06T16:30:00.000","21239",1,-76.5986467,39.3582455
"Dispatch Work Crew","1400  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T16:59:33.000","2015-05-07T16:59:33.000","GREENMOUNT WEST","Abated - Close SR","15-00350509","MD","CLOSED","2015-05-06T16:22:23.000","2015-05-06T16:22:00.000","21202",1,-76.608958,39.30609
"Dispatch Work Crew","1600 E MADISON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T16:59:05.000","2015-05-07T16:59:05.000","GAY STREET","Abated - Close SR","15-00350505","MD","CLOSED","2015-05-06T15:48:05.000","2015-05-06T15:47:00.000","21205",1,-76.5956077,39.2996851
"Dispatch Work Crew","2700 E OLIVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T16:19:23.000","2015-05-07T16:19:23.000","BEREA","Abated - Close SR","15-00350373","MD","CLOSED","2015-05-06T15:39:17.000","2015-05-06T15:38:00.000","21213",1,-76.5798935,39.30824
"Dispatch Work Crew","6000  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T15:53:57.000","2015-05-07T15:53:57.000","WESTFIELD","Abated - Close SR","15-00350268","MD","CLOSED","2015-05-06T13:36:58.000","2015-05-06T13:36:00.000","21214",1,-76.5577682,39.3568916
"Dispatch Work Crew","2229  VAN DEMAN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T15:43:54.000","2015-05-07T15:43:54.000","HOLABIRD INDUSTRIAL PARK","Abated - Close SR","15-00350231","MD","CLOSED","2015-05-06T13:35:50.000","2015-05-06T13:35:00.000","21224",1,-76.535298,39.2625375
"Dispatch Work Crew","909  DRUID PARK LAKE DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T15:40:01.000","2015-05-07T15:40:01.000","RESERVOIR HILL","Abated - Close SR","15-00350208","MD","CLOSED","2015-05-05T18:16:14.000","2015-05-05T18:16:00.000","21217",1,-76.6377589,39.3162097
"Dispatch Work Crew","7211  PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T14:20:20.000","2015-05-07T14:20:20.000","CROSS COUNTRY","Abated - Close SR","15-00349857","MD","CLOSED","2015-05-05T18:12:00.000","2015-05-05T18:11:00.000","21208",1,-76.7072102,39.3689902
"Dispatch Work Crew","918 S ROBINSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T13:45:45.000","2015-05-07T13:45:45.000","CANTON","Abated - Close SR","15-00349676","MD","CLOSED","2015-05-05T14:44:28.000","2015-05-05T14:44:00.000","21224",1,-76.5721147,39.2819105
"Dispatch Work Crew","1703  LANCASTER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T13:44:33.000","2015-05-07T13:44:33.000","FELLS POINT","Abated - Close SR","15-00349666","MD","CLOSED","2015-05-05T18:46:51.000","2015-05-05T18:46:00.000","21231",1,-76.5925759,39.282491
"Dispatch Work Crew","FAIRWOOD AVE & PARKMONT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-05T13:31:44.000","2015-05-07T13:31:44.000","GLENHAM-BELFORD","Abated - Close SR","15-00349587","MD","CLOSED","2015-05-07T17:11:10.000","2015-05-07T17:10:00.000","21206",1,-82.9552119,39.9304671
